TRADEDATE,0.25,0.5,0.75,1,2,3,5,7,10,15,20,30
2014-09-23,8.1309,8.2974,8.4479,8.5965,9.1031,9.4157,9.5849,9.5543,9.5116,9.4707,9.4569,9.4422
2014-09-24,8.1737,8.3452,8.4879,8.6145,9.0127,9.2917,9.4559,9.4247,9.3614,9.3002,9.2776,9.2582
2014-09-25,8.2131,8.3964,8.5442,8.6652,8.9958,9.2096,9.3298,9.3074,9.2638,9.2051,9.1725,9.1382
2014-09-26,8.2732,8.4327,8.5682,8.6919,9.0677,9.281,9.38,9.351,9.3202,9.2672,9.2253,9.1681
2014-09-29,8.1325,8.3157,8.48,8.6335,9.1146,9.3801,9.4971,9.45,9.3946,9.329,9.287,9.2348
2014-09-30,8.2645,8.4434,8.5918,8.719,9.0921,9.334,9.4769,9.4544,9.3996,9.3323,9.2914,9.2413
2014-10-01,8.1856,8.4192,8.6088,8.7605,9.1491,9.3722,9.4837,9.4481,9.3849,9.3169,9.2787,9.2367
2014-10-02,8.1285,8.4041,8.6254,8.7955,9.1903,9.3877,9.469,9.4292,9.3687,9.3043,9.2667,9.2263
2014-10-03,8.051,8.5123,8.8517,9.0836,9.4658,9.5573,9.5874,9.5799,9.5335,9.4691,9.4205,9.3649
2014-10-06,8.196,8.5221,8.7803,8.979,9.4023,9.5415,9.589,9.5797,9.5581,9.5171,9.4803,9.4332
2014-10-07,8.3598,8.5714,8.7446,8.8913,9.3053,9.5559,9.6909,9.6609,9.6043,9.547,9.5211,9.4974
2014-10-08,8.4027,8.5823,8.7424,8.8931,9.3738,9.6541,9.8066,9.7793,9.7277,9.6638,9.6307,9.599
2014-10-09,8.3109,8.5493,8.7533,8.9286,9.412,9.6546,9.7623,9.7358,9.7135,9.6778,9.6424,9.5845
2014-10-10,8.325,8.5489,8.7456,8.9206,9.4683,9.8263,10.0328,9.9896,9.8982,9.8122,9.777,9.7498
2014-10-13,8.3556,8.5545,8.7356,8.9078,9.4552,9.763,9.9654,9.9638,9.9085,9.8427,9.8126,9.7858
2014-10-14,8.2322,8.5288,8.7852,8.999,9.5672,9.8521,9.9907,9.9627,9.9242,9.8789,9.8486,9.8067
2014-10-15,8.2004,8.4668,8.7013,8.9181,9.5761,9.9082,9.9968,9.8988,9.8328,9.7962,9.7878,9.7778
2014-10-16,8.1048,8.4372,8.7197,8.9651,9.6474,9.9784,10.0855,9.9995,9.9151,9.8642,9.8514,9.8402
2014-10-17,8.0474,8.2977,8.5222,8.7381,9.4491,9.8684,10.0599,9.9833,9.8973,9.8453,9.8413,9.8462
2014-10-20,8.0659,8.3438,8.589,8.8185,9.5267,9.8939,10.0187,9.9299,9.8641,9.8435,9.8388,9.8076
2014-10-21,8.0152,8.2599,8.493,8.7277,9.4919,9.8497,9.9659,9.8787,9.8028,9.7511,9.7329,9.7088
2014-10-22,8.1004,8.3362,8.5485,8.7528,9.4151,9.7886,9.963,9.8946,9.801,9.7286,9.7042,9.6801
2014-10-23,8.235,8.4541,8.652,8.8453,9.5022,9.9142,10.1429,10.09,9.9896,9.8979,9.8598,9.8226
2014-10-24,7.9998,8.3437,8.6386,8.8932,9.5778,9.8763,9.9776,9.9226,9.8789,9.8515,9.826,9.7662
2014-10-27,8.032,8.3564,8.6384,8.8868,9.5792,9.8996,10.0409,9.9936,9.9194,9.8502,9.8126,9.7652
2014-10-28,8.2596,8.5424,8.7968,9.0339,9.7418,10.0616,10.1355,10.0325,9.9516,9.8984,9.8683,9.8123
2014-10-29,8.8207,8.9626,9.096,9.2492,9.843,10.2127,10.3737,10.2771,10.1483,10.0417,10.0026,9.9653
2014-10-30,9.1338,9.3361,9.4841,9.5976,9.8685,10.0307,10.0432,9.9618,9.906,9.8448,9.8028,9.7438
2014-10-31,8.7689,9.0782,9.3279,9.532,10.0055,10.1385,10.0876,10.0044,9.9726,9.956,9.9235,9.8411
2014-11-03,8.7353,9.0412,9.2925,9.5007,9.9984,10.1497,10.1211,10.0462,10.0147,9.9906,9.9503,9.8588
2014-11-05,9.3653,9.4298,9.495,9.5909,9.9886,10.1787,10.2051,10.1045,9.9934,9.9041,9.8729,9.8412
2014-11-06,8.9441,9.3563,9.6634,9.8665,10.1877,10.2869,10.2503,10.1664,10.0753,9.9655,9.8778,9.768
2014-11-07,9.1922,9.464,9.6736,9.835,10.2042,10.3698,10.3474,10.2196,10.0935,10.0066,9.9589,9.888
2014-11-10,8.9018,9.2112,9.4472,9.6366,10.0973,10.2989,10.24,10.0826,9.9916,9.9684,9.9617,9.9239
2014-11-11,9.1383,9.3962,9.5966,9.7567,10.1616,10.3735,10.3484,10.1929,10.0724,10.0091,9.9944,9.9763
2014-11-12,9.3154,9.4828,9.6247,9.7554,10.1515,10.3576,10.3841,10.2577,10.1047,9.9873,9.9453,9.9094
2014-11-13,9.3785,9.5095,9.6305,9.7549,10.1862,10.4236,10.462,10.3259,10.1667,10.0319,9.9709,9.9065
2014-11-14,9.502,9.6432,9.7668,9.8822,10.2465,10.4513,10.4952,10.3813,10.2316,10.0909,10.0202,9.9429
2014-11-17,9.4649,9.5976,9.7207,9.8434,10.2708,10.5305,10.6029,10.4698,10.2853,10.1164,10.0369,9.9578
2014-11-18,9.6034,9.7248,9.8286,9.9276,10.2541,10.4553,10.5102,10.4043,10.2522,10.0925,10.0108,9.9315
2014-11-19,9.693,9.7903,9.8783,9.9725,10.3202,10.5344,10.5794,10.4502,10.2756,10.1027,10.0137,9.9205
2014-11-20,9.61,9.7405,9.8458,9.9392,10.223,10.3993,10.4335,10.3238,10.172,10.0129,9.9302,9.8494
2014-11-21,9.4429,9.6214,9.7705,9.8945,10.2219,10.3817,10.3875,10.2795,10.1557,10.0246,9.9409,9.8339
2014-11-24,9.7126,9.7747,9.8314,9.9046,10.2191,10.4267,10.4631,10.3391,10.1903,10.0345,9.9511,9.864
2014-11-25,9.81,9.8585,9.9232,10.016,10.3899,10.5325,10.4901,10.3561,10.2251,10.0784,9.9856,9.8693
